RoID,fclass,Name,bridge,tunnel,ClassZn2,Shape_Leng
15764,residential,未命名,F,F,6,562.25
15765,residential,未命名,F,F,6,316.64
15766,residential,未命名,F,F,6,3383.91
15767,residential,未命名,F,F,6,335.34
15768,residential,未命名,F,F,6,1167.66
15769,residential,未命名,F,F,6,955.33
15770,residential,未命名,F,F,6,604.84
15771,residential,未命名,F,F,6,1260.31
15772,residential,未命名,F,F,6,365.02
15773,residential,未命名,F,F,6,305.91
15774,residential,未命名,F,F,6,1629.64
15775,residential,未命名,F,F,6,710.44
15776,residential,未命名,F,F,6,197.53
15777,residential,未命名,F,F,6,243.5
15778,residential,未命名,F,F,6,387.67
15779,residential,未命名,F,F,6,798.73
15780,residential,未命名,F,F,6,1072.81
15781,residential,未命名,F,F,6,424.72
15782,residential,未命名,F,F,6,273.53
15783,residential,未命名,F,F,6,370.27
15784,residential,未命名,F,F,6,630.74
15785,residential,未命名,F,F,6,341.14
15786,residential,未命名,F,F,6,159.37
15787,residential,未命名,F,F,6,378.91
15788,residential,未命名,F,F,6,194.84
15789,residential,未命名,F,F,6,310.83
15790,residential,未命名,F,F,6,791.87
15791,residential,未命名,F,F,6,131.82
15792,residential,未命名,F,F,6,1447.51
15793,residential,未命名,F,F,6,3029.55
15794,residential,未命名,F,F,6,319.6
15795,residential,未命名,F,F,6,536.62
15796,residential,未命名,F,F,6,1215.65
15797,residential,未命名,F,F,6,1041.76
15798,residential,未命名,F,F,6,2338.02
15799,residential,未命名,F,F,6,1021.57
15800,residential,未命名,F,F,6,392.62
15801,residential,未命名,F,F,6,414.48
15802,residential,未命名,F,F,6,185.29
15803,residential,未命名,F,F,6,1484.71
15804,residential,未命名,F,F,6,37.37
15805,residential,未命名,T,F,6,219.07
15806,residential,未命名,F,F,6,2927.51
15807,residential,未命名,F,F,6,609.44
15808,residential,未命名,F,F,6,1283.77
15809,residential,未命名,F,F,6,2572.06
15810,residential,未命名,F,F,6,783.13
15811,residential,未命名,F,F,6,929.65
15812,residential,未命名,F,F,6,824.79
15813,residential,未命名,F,F,6,112.42
15814,residential,未命名,F,F,6,538.99
15815,residential,未命名,F,F,6,151.53
15816,residential,未命名,F,F,6,257.44
15817,residential,未命名,F,F,6,235.5
15818,residential,未命名,F,F,6,187.28
15819,residential,未命名,F,F,6,356.39
15820,residential,未命名,F,F,6,951.72
15821,residential,未命名,F,F,6,699.02
15822,residential,未命名,F,F,6,417.01
15823,residential,未命名,F,F,6,245.01
15824,residential,未命名,F,F,6,437.47
15825,residential,未命名,F,F,6,585.01
15826,residential,未命名,F,F,6,972.1
15827,residential,未命名,F,F,6,245.63
15828,residential,未命名,F,F,6,494.03
15829,residential,未命名,F,F,6,635.2
15830,residential,未命名,F,F,6,10.57
15831,residential,未命名,F,F,6,4899.9
15832,residential,未命名,F,F,6,20.95
15833,residential,未命名,T,F,6,133.29
15834,residential,未命名,F,F,6,352.25
15835,residential,未命名,F,F,6,528.16
15836,residential,未命名,F,F,6,871.21
15837,residential,未命名,F,F,6,606.94
15838,residential,未命名,F,F,6,279.95
15839,residential,未命名,F,F,6,589.31
15840,residential,未命名,F,F,6,417.03
15841,residential,未命名,F,F,6,328.27
15842,residential,未命名,F,F,6,388.92
15843,residential,未命名,F,F,6,728.98
15844,residential,未命名,F,F,6,171.02
15845,residential,未命名,F,F,6,124.99
15846,residential,未命名,F,F,6,22.34
15847,residential,未命名,F,F,6,360.87
15848,residential,未命名,T,F,6,113.94
15849,residential,未命名,F,F,6,188.75
15850,residential,未命名,F,F,6,246.07
15851,residential,未命名,F,F,6,389.27
15852,residential,未命名,F,F,6,117.87
15853,residential,未命名,F,F,6,205.09
15854,residential,未命名,F,F,6,156.41
15855,residential,未命名,F,F,6,301.32
15856,residential,未命名,F,F,6,174.62
15857,residential,未命名,F,F,6,210.12
15858,residential,未命名,F,F,6,183.72
15859,residential,未命名,F,F,6,389.83
15860,residential,未命名,F,F,6,829.88
15861,residential,未命名,F,F,6,1615.69
15862,residential,未命名,F,F,6,449.51
15863,residential,未命名,F,F,6,760.91
15864,residential,未命名,F,F,6,1033.31
15865,residential,未命名,F,F,6,320.53
15866,residential,未命名,F,F,6,930.31
15867,residential,未命名,F,F,6,263.58
15868,residential,未命名,F,F,6,706.42
15869,residential,未命名,F,F,6,354.01
15870,residential,未命名,F,F,6,206.9
15871,residential,未命名,F,F,6,775.46
15872,residential,未命名,F,F,6,225.08
15873,residential,未命名,F,F,6,686.15
15874,residential,未命名,F,F,6,201.82
15875,residential,未命名,F,F,6,802.6
15876,residential,未命名,F,F,6,882.27
15877,residential,未命名,F,F,6,628.66
15878,residential,未命名,F,F,6,320.43
15879,residential,未命名,F,F,6,58.77
15880,residential,未命名,F,F,6,607.94
15881,residential,未命名,F,F,6,1001.04
15882,residential,未命名,F,F,6,2074.68
15883,residential,未命名,F,F,6,442.43
15884,residential,未命名,F,F,6,666.79
15885,residential,未命名,F,F,6,355.22
15886,residential,未命名,F,F,6,602.08
15887,residential,未命名,F,F,6,272.87
15888,residential,未命名,F,F,6,260.49
15889,residential,未命名,F,F,6,2257.99
15890,residential,未命名,F,F,6,522.96
15891,residential,未命名,F,F,6,935.98
15892,residential,未命名,F,F,6,426.15
15893,residential,未命名,F,F,6,224.62
15894,residential,未命名,F,F,6,831.05
15895,residential,未命名,F,F,6,667.37
15896,residential,未命名,F,F,6,498.45
15897,residential,未命名,F,F,6,267.9
15898,residential,未命名,F,F,6,634.07
15899,residential,未命名,F,F,6,288.02
15900,residential,未命名,F,F,6,935.02
15901,residential,未命名,F,F,6,476.88
15902,residential,未命名,F,F,6,533.7
15903,residential,未命名,F,F,6,830.79
15904,residential,未命名,F,F,6,293.99
15905,residential,未命名,F,F,6,867.32
15906,residential,未命名,F,F,6,214.57
15907,residential,未命名,F,F,6,205.97
15908,residential,未命名,F,F,6,145.98
15909,residential,未命名,F,F,6,168.56
15910,residential,未命名,F,F,6,403.04
15911,residential,未命名,F,F,6,327.37
15912,residential,未命名,F,F,6,489.93
15913,residential,未命名,F,F,6,129.18
15914,residential,未命名,F,F,6,43.34
15915,residential,未命名,F,F,6,6.61
15916,residential,未命名,F,F,6,607.13
15917,residential,未命名,F,T,6,31.47
15918,residential,未命名,F,T,6,17.96
15919,residential,未命名,F,F,6,8.05
15920,residential,未命名,F,F,6,405.79
15921,residential,未命名,F,T,6,25.12
15922,residential,未命名,F,F,6,141.84
15923,residential,未命名,F,F,6,142.11
15924,residential,未命名,F,F,6,662.97
15925,residential,未命名,F,F,6,482.68
15926,residential,未命名,F,F,6,265.35
15927,residential,未命名,F,F,6,187.59
15928,residential,未命名,F,F,6,110.39
15929,residential,未命名,F,F,6,85.61
15930,residential,未命名,F,F,6,129.03
15931,residential,未命名,F,F,6,336.79
15932,residential,未命名,F,F,6,286.91
15933,residential,未命名,F,F,6,74.87
15934,residential,未命名,F,F,6,407.44
15935,residential,未命名,F,F,6,107.33
15936,residential,未命名,F,F,6,173.58
15937,residential,未命名,F,F,6,2027.22
15938,residential,未命名,F,F,6,377.64
15939,residential,未命名,F,F,6,723.69
15940,residential,未命名,F,F,6,187.49
15941,residential,未命名,F,F,6,68.74
15942,residential,未命名,F,F,6,133.83
15943,residential,未命名,F,F,6,159.83
15944,residential,未命名,F,F,6,519.74
15945,residential,未命名,F,F,6,84.89
15946,residential,未命名,F,F,6,273.05
15947,residential,未命名,F,F,6,398.64
15948,residential,未命名,F,F,6,253.53
15949,residential,未命名,F,F,6,629.7
15950,residential,未命名,F,F,6,1362.38
15951,residential,未命名,F,F,6,137.55
15952,residential,未命名,F,F,6,289.03
15953,residential,未命名,F,F,6,172.15
15954,residential,未命名,F,F,6,467.63
15955,residential,未命名,F,F,6,75.87
15956,residential,未命名,F,F,6,782.06
15957,residential,未命名,F,F,6,838.41
15958,residential,未命名,F,F,6,463.18
15959,residential,未命名,F,F,6,346.89
15960,residential,未命名,F,F,6,301.55
15961,residential,未命名,F,F,6,27.18
15962,residential,未命名,F,F,6,21.77
15963,residential,未命名,F,F,6,100.76
15964,residential,未命名,F,F,6,67.98
15965,residential,未命名,F,F,6,53.66
15966,residential,未命名,F,F,6,41.76
15967,residential,未命名,F,F,6,54.5
15968,residential,未命名,F,F,6,55.52
15969,residential,未命名,F,F,6,33.94
15970,residential,未命名,F,F,6,169.95
15971,residential,未命名,F,F,6,1069.67
15972,residential,未命名,F,F,6,421.68
15973,residential,未命名,F,F,6,147.71
15974,residential,未命名,F,F,6,382.61
15975,residential,未命名,F,F,6,289.68
15976,residential,未命名,F,F,6,89.99
15977,residential,未命名,F,F,6,493.71
15978,residential,未命名,F,F,6,624.96
15979,residential,玉津东路,F,F,6,184.27
15980,residential,未命名,F,F,6,712.21
15981,residential,未命名,F,F,6,743.26
15982,residential,未命名,F,F,6,443.91
15983,residential,未命名,F,F,6,1885.4
15984,residential,未命名,F,F,6,158.74
15985,residential,未命名,F,F,6,305.55
15986,residential,未命名,F,F,6,512.2
15987,residential,未命名,F,F,6,554.9
15988,residential,未命名,F,F,6,605.17
15989,residential,未命名,F,F,6,443.48
15990,residential,未命名,F,F,6,788.03
15991,residential,未命名,F,F,6,233.28
15992,residential,未命名,F,F,6,294.32
15993,residential,未命名,F,F,6,412.69
15994,residential,未命名,F,F,6,109.47
15995,residential,未命名,F,F,6,173.95
15996,residential,未命名,F,F,6,428.94
15997,residential,未命名,F,F,6,578.52
15998,residential,未命名,F,F,6,159.82
15999,residential,未命名,F,F,6,146.06
16000,residential,未命名,F,F,6,111.63
16001,residential,未命名,F,F,6,298.82
16002,residential,未命名,F,F,6,209.85
16003,residential,未命名,F,F,6,122.65
16004,residential,未命名,F,F,6,147.88
16005,residential,未命名,F,F,6,139.69
16006,residential,未命名,F,F,6,172.39
16007,residential,未命名,F,F,6,226.52
16008,residential,未命名,F,F,6,1177.52
16009,residential,未命名,F,F,6,882.25
16010,residential,未命名,F,F,6,120.89
16011,residential,未命名,F,F,6,105.03
16012,residential,未命名,F,F,6,159.27
16013,residential,未命名,F,F,6,108.45
16014,residential,未命名,F,F,6,98.55
16015,residential,未命名,F,F,6,515.18
16016,residential,未命名,F,F,6,221.24
16017,residential,未命名,F,F,6,1077.73
16018,residential,未命名,F,F,6,512.27
16019,residential,未命名,F,F,6,375.84
16020,residential,未命名,F,F,6,910.43
16021,residential,未命名,F,F,6,269.51
16022,residential,未命名,F,F,6,650.81
16023,residential,未命名,F,F,6,876.67
16024,residential,未命名,F,F,6,791.86
16025,residential,未命名,F,F,6,132.16
16026,residential,未命名,F,F,6,225.11
16027,residential,未命名,F,F,6,852.5
16028,residential,未命名,F,F,6,779.58
16029,residential,未命名,F,F,6,926.17
16030,residential,未命名,F,F,6,306.85
16031,residential,未命名,F,F,6,268.07
16032,residential,未命名,F,F,6,27.59
16033,residential,未命名,F,F,6,32.27
16034,residential,未命名,F,F,6,30.05
16035,residential,未命名,F,F,6,238.01
16036,residential,未命名,F,F,6,379.5
16037,residential,未命名,F,F,6,412.24
16038,residential,未命名,F,F,6,170.11
16039,residential,未命名,F,F,6,167.58
16040,residential,未命名,F,F,6,170.38
16041,residential,未命名,F,F,6,1458.06
16042,residential,未命名,F,F,6,1797.06
16043,residential,未命名,F,F,6,860.35
16044,residential,未命名,F,F,6,567.24
16045,residential,未命名,F,F,6,1778.25
16046,residential,未命名,F,F,6,206.79
16047,residential,未命名,F,F,6,461.16
16048,residential,未命名,F,F,6,133.36
16049,residential,未命名,F,F,6,111.23
16050,residential,未命名,F,F,6,254.83
16051,residential,未命名,F,F,6,304.15
16052,residential,未命名,F,F,6,89.86
16053,residential,未命名,F,F,6,700.95
16054,residential,未命名,F,F,6,282.7
16055,residential,未命名,F,F,6,135.65
16056,residential,未命名,F,F,6,122.31
16057,residential,未命名,F,F,6,206.67
16058,residential,未命名,F,F,6,194.75
16059,residential,未命名,F,F,6,121.03
16060,residential,未命名,F,F,6,85.41
16061,residential,未命名,F,F,6,66.78
16062,residential,未命名,F,F,6,220.89
16063,residential,未命名,F,F,6,298.26
16064,residential,未命名,F,F,6,181.23
16065,residential,未命名,F,F,6,367.5
16066,residential,未命名,F,F,6,131.52
16067,residential,未命名,F,F,6,128.82
16068,residential,未命名,F,F,6,706.17
16069,residential,未命名,F,F,6,414.97
16070,residential,未命名,F,F,6,63.68
16071,residential,未命名,F,F,6,383.52
16072,residential,未命名,F,F,6,166.38
16073,residential,未命名,F,F,6,84.38
16074,residential,未命名,F,F,6,307.29
16075,residential,未命名,F,F,6,144.01
16076,residential,未命名,F,F,6,86.87
16077,residential,未命名,F,F,6,74.82
16078,residential,未命名,F,F,6,1131.87
16079,residential,未命名,F,F,6,55.1
16080,residential,未命名,F,F,6,252.08
16081,residential,未命名,F,F,6,789.54
16082,residential,未命名,F,F,6,332.74
16083,residential,未命名,F,F,6,246.33
16084,residential,未命名,F,F,6,141.29
16085,residential,未命名,F,F,6,177.06
16086,residential,未命名,F,F,6,180.45
16087,residential,未命名,F,F,6,174.71
16088,residential,未命名,F,F,6,156.11
16089,residential,未命名,F,F,6,899.32
16090,residential,未命名,F,F,6,89.95
16091,residential,未命名,F,F,6,726.19
16092,residential,未命名,F,F,6,377.17
16093,residential,未命名,F,F,6,299.67
16094,residential,未命名,F,F,6,647.56
16095,residential,未命名,F,F,6,2133.8
16096,residential,未命名,F,F,6,414.94
16097,residential,未命名,F,F,6,321.71
16098,residential,未命名,F,F,6,941.86
16099,residential,未命名,F,F,6,32.25
16100,residential,未命名,F,F,6,1294.58
16101,residential,未命名,F,F,6,271.39
16102,residential,未命名,F,F,6,397.29
16103,residential,未命名,F,F,6,80.72
16104,residential,未命名,F,F,6,159.91
16105,residential,未命名,F,F,6,280.02
16106,residential,未命名,F,F,6,683.26
16107,residential,未命名,F,F,6,96.21
16108,residential,未命名,F,F,6,472.74
16109,residential,未命名,F,F,6,145.96
16110,residential,未命名,F,F,6,136.53
16111,residential,未命名,F,F,6,298.44
16112,residential,未命名,F,F,6,641.75
16113,residential,未命名,F,F,6,109.29
16114,residential,未命名,F,F,6,2732.5
16115,residential,未命名,F,F,6,724.29
16116,residential,未命名,F,F,6,310.83
16117,residential,未命名,F,F,6,1435.04
16118,residential,未命名,F,F,6,223.16
16119,residential,未命名,F,F,6,484.23
16120,residential,未命名,F,F,6,143.4
16121,residential,未命名,F,F,6,91.64
16122,residential,未命名,F,F,6,46.83
16123,residential,未命名,F,F,6,428.57
16124,residential,未命名,F,F,6,706.81
16125,residential,未命名,F,F,6,303.68
16126,residential,未命名,F,F,6,139.43
16127,residential,未命名,F,F,6,134.27
16128,residential,未命名,F,F,6,254.85
16129,residential,未命名,F,F,6,879.14
16130,residential,未命名,F,F,6,515.13
16131,residential,未命名,F,F,6,474.3
16132,residential,未命名,F,F,6,172.56
16133,residential,未命名,F,F,6,912.75
16134,residential,未命名,F,F,6,493.8
16135,residential,未命名,F,F,6,218.24
16136,residential,未命名,F,F,6,244.16
16137,residential,未命名,F,F,6,169.99
16138,residential,未命名,F,F,6,371.2
16139,residential,未命名,F,F,6,1151.5
16140,residential,未命名,F,F,6,445.12
16141,residential,未命名,F,F,6,195.4
16142,residential,未命名,F,F,6,310.85
16143,residential,未命名,F,F,6,271.78
16144,residential,未命名,F,F,6,258.37
16145,residential,未命名,F,F,6,126.66
16146,residential,未命名,F,F,6,88.81
16147,residential,未命名,F,F,6,340.83
16148,residential,未命名,F,F,6,1022.31
16149,residential,未命名,F,F,6,1333.14
16150,residential,未命名,F,F,6,3085.96
16151,residential,未命名,F,F,6,516.76
16152,residential,未命名,F,F,6,80.43
16153,residential,未命名,F,F,6,708.36
16154,residential,未命名,F,F,6,268.36
16155,residential,未命名,F,F,6,607
16156,residential,未命名,F,F,6,1126.8
16157,residential,未命名,F,F,6,251.01
16158,residential,未命名,F,F,6,67.64
16159,residential,未命名,F,F,6,314.1
16160,residential,未命名,F,F,6,317.49
16161,residential,未命名,F,F,6,377.91
16162,residential,未命名,F,F,6,291.08
16163,residential,未命名,F,F,6,276.51
16164,residential,未命名,F,F,6,384.53
16165,residential,未命名,F,F,6,106.59
16166,residential,未命名,F,F,6,939.86
16167,residential,未命名,F,F,6,1019.16
16168,residential,未命名,F,F,6,477.14
16169,residential,未命名,F,F,6,307.23
16170,residential,未命名,F,F,6,651.77
16171,residential,未命名,F,F,6,158.9
16172,residential,未命名,F,F,6,225.33
16173,residential,未命名,F,F,6,299.66
16174,residential,未命名,F,F,6,706.1
16175,residential,未命名,F,F,6,428.94
16176,residential,未命名,F,F,6,160.92
16177,residential,未命名,F,F,6,165.74
16178,residential,未命名,F,F,6,444.59
16179,residential,未命名,F,F,6,844.54
16180,residential,未命名,F,F,6,113.72
16181,residential,未命名,F,F,6,571.11
16182,residential,未命名,F,F,6,410.13
16183,residential,未命名,F,F,6,118.53
16184,residential,未命名,F,F,6,2932.45
16185,residential,未命名,F,F,6,241.82
16186,residential,未命名,F,F,6,651.52
16187,residential,未命名,F,F,6,112.06
16188,residential,未命名,F,F,6,434.43
16189,residential,未命名,F,F,6,474.56
16190,residential,未命名,F,F,6,622.25
16191,residential,未命名,F,F,6,269.98
16192,residential,未命名,F,F,6,140.96
16193,residential,未命名,F,F,6,240.96
16194,residential,未命名,F,F,6,71.91
16195,residential,未命名,F,F,6,131.15
16196,residential,未命名,F,F,6,116.38
16197,residential,未命名,F,F,6,122.48
16198,residential,未命名,F,F,6,72.86
16199,residential,未命名,F,F,6,223.35
16200,residential,未命名,F,F,6,141.58
16201,residential,未命名,F,F,6,649.68
16202,residential,未命名,F,F,6,211.65
16203,residential,未命名,F,F,6,138.07
16204,residential,未命名,F,F,6,198.62
16205,residential,未命名,F,F,6,390.74
16206,residential,未命名,F,F,6,335.46
16207,residential,未命名,F,F,6,509.9
16208,residential,未命名,F,F,6,117.56
16209,residential,未命名,F,F,6,321.27
16210,residential,未命名,F,F,6,245.47
16211,residential,未命名,F,F,6,42.25
16212,residential,未命名,F,F,6,142.89
16213,residential,未命名,F,F,6,1009.74
16214,residential,未命名,F,F,6,55.32
16215,residential,未命名,F,F,6,427.24
16216,residential,未命名,F,F,6,488.78
16217,residential,未命名,F,F,6,979.17
16218,residential,未命名,F,F,6,140.83
16219,residential,未命名,F,F,6,248.93
16220,residential,未命名,F,F,6,87.76
16221,residential,未命名,F,F,6,450.15
16222,residential,未命名,F,F,6,266.97
16223,residential,未命名,F,F,6,859.44
16224,residential,未命名,F,F,6,106.47
16225,residential,未命名,F,F,6,301.58
16226,residential,未命名,F,F,6,270.3
16227,residential,未命名,F,F,6,264.84
16228,residential,未命名,F,F,6,402.67
16229,residential,未命名,F,F,6,200.94
16230,residential,未命名,F,F,6,543.76
16231,residential,未命名,F,F,6,370.67
16232,residential,未命名,F,F,6,121.21
16233,residential,未命名,F,F,6,517.69
16234,residential,未命名,F,F,6,169.85
16235,residential,未命名,F,F,6,509.92
16236,residential,未命名,F,F,6,873.66
16237,residential,未命名,F,F,6,254.55
16238,residential,未命名,F,F,6,967.99
16239,residential,未命名,F,F,6,1129.11
16240,residential,未命名,F,F,6,237.4
16241,residential,未命名,F,F,6,959.11
16242,residential,未命名,F,F,6,507.28
16243,residential,未命名,F,F,6,23.84
16244,residential,未命名,F,F,6,247.12
16245,residential,未命名,F,F,6,368.58
16246,residential,未命名,F,F,6,481
16247,residential,未命名,F,F,6,601.68
16248,residential,未命名,F,F,6,290.57
16249,residential,未命名,F,F,6,257.65
16250,residential,未命名,F,F,6,1066.92
16251,residential,未命名,F,F,6,2279.5
16252,residential,未命名,F,F,6,166.33
16253,residential,未命名,F,F,6,191.52
16254,residential,未命名,F,F,6,164.68
16255,residential,未命名,F,F,6,188.57
16256,residential,未命名,F,F,6,1238.6
16257,residential,未命名,F,F,6,226.95
16258,residential,未命名,F,F,6,163.46
16259,residential,未命名,F,F,6,854.02
16260,residential,未命名,F,F,6,348.5
16261,residential,未命名,F,F,6,350.85
16262,residential,未命名,F,F,6,1113.26
16263,residential,未命名,F,F,6,152.89
16264,residential,未命名,F,F,6,209.52
16265,residential,未命名,F,F,6,207.25
16266,residential,未命名,F,F,6,216.6
16267,residential,未命名,F,F,6,935.32
16268,residential,未命名,F,F,6,1251.26
16269,residential,未命名,F,F,6,271.02
16270,residential,未命名,F,F,6,292.7
16271,residential,未命名,F,F,6,228.48
16272,residential,未命名,F,F,6,110.78
16273,residential,未命名,F,F,6,946.11
16274,residential,未命名,F,F,6,332.43
16275,residential,未命名,F,F,6,170.57
16276,residential,未命名,F,F,6,172.03
16277,residential,未命名,F,F,6,824.46
16278,residential,未命名,F,F,6,147.01
16279,residential,未命名,F,F,6,2213.2
16280,residential,未命名,F,F,6,532.77
16281,residential,未命名,F,F,6,2297.95
16282,residential,未命名,F,F,6,1131.32
16283,residential,未命名,F,F,6,223.67
16284,residential,未命名,F,F,6,110.34
16285,residential,未命名,F,F,6,251.37
16286,residential,未命名,F,F,6,221.84
16287,residential,未命名,F,F,6,70.13
16288,residential,未命名,F,F,6,1347.62
16289,residential,未命名,F,F,6,374.82
16290,residential,未命名,F,F,6,507.05
16291,residential,未命名,F,F,6,425.07
16292,residential,未命名,F,F,6,439.63
16293,residential,未命名,F,F,6,222.56
16294,residential,未命名,F,F,6,451.89
16295,residential,未命名,F,F,6,112.87
16296,residential,未命名,F,F,6,205.96
16297,residential,未命名,F,F,6,214.66
16298,residential,未命名,F,F,6,197.7
16299,residential,未命名,F,F,6,127.96
16300,residential,未命名,F,F,6,153.35
16301,residential,未命名,F,F,6,83.98
16302,residential,未命名,F,F,6,182.01
16303,residential,未命名,F,F,6,80.29
16304,residential,未命名,F,F,6,184.5
16305,residential,未命名,F,F,6,160.55
16306,residential,未命名,F,F,6,596.92
16307,residential,未命名,F,F,6,65.25
16308,residential,未命名,F,F,6,311.06
16309,residential,未命名,F,F,6,56.82
16310,residential,未命名,F,F,6,234.59
16311,residential,未命名,F,F,6,221.34
16312,residential,未命名,F,F,6,525.76
16313,residential,未命名,F,F,6,558.89
16314,residential,未命名,F,F,6,853.78
16315,residential,未命名,F,F,6,332.7
16316,residential,未命名,F,F,6,191.02
16317,residential,未命名,F,F,6,245.73
16318,residential,未命名,F,F,6,177.37
16319,residential,未命名,F,F,6,221.02
16320,residential,未命名,F,F,6,264.71
16321,residential,未命名,F,F,6,554.34
16322,residential,未命名,F,F,6,1575.09
16323,residential,未命名,F,F,6,375.05
16324,residential,未命名,F,F,6,1105.52
16325,residential,未命名,F,F,6,140.83
16326,residential,未命名,F,F,6,226.24
16327,residential,未命名,F,F,6,176.02
16328,residential,未命名,F,F,6,233.3
16329,residential,未命名,F,F,6,688.85
16330,residential,未命名,F,F,6,997.24
16331,residential,未命名,F,F,6,350.51
16332,residential,未命名,T,F,6,229.75
16333,residential,未命名,F,F,6,163.3
16334,residential,未命名,F,F,6,898.67
16335,residential,未命名,F,F,6,80.94
16336,residential,和义东里,F,F,6,11.35
16337,residential,未命名,F,T,6,19.78
16338,residential,未命名,F,F,6,1036.19
16339,residential,未命名,F,F,6,178.98
16340,residential,未命名,F,F,6,372.67
16341,residential,未命名,F,F,6,134.69
16342,residential,未命名,F,F,6,188.82
16343,residential,未命名,F,F,6,129.72
16344,residential,未命名,F,F,6,211.97
16345,residential,未命名,F,F,6,267.72
16346,residential,未命名,F,F,6,206.44
16347,residential,未命名,F,F,6,127.83
16348,residential,未命名,F,F,6,70.69
16349,residential,未命名,F,F,6,215.48
16350,residential,未命名,F,F,6,112.88
16351,residential,未命名,F,F,6,415.78
16352,residential,未命名,F,F,6,159.4
16353,residential,未命名,F,F,6,340.13
16354,residential,未命名,F,F,6,65.32
16355,residential,未命名,F,F,6,375.81
16356,residential,未命名,F,F,6,158.14
16357,residential,未命名,F,F,6,142.18
16358,residential,未命名,F,F,6,406.5
16359,residential,未命名,F,F,6,227.04
16360,residential,未命名,F,F,6,203.33
16361,residential,未命名,F,F,6,138.08
16362,residential,未命名,F,F,6,423.46
16363,residential,久敬苑路,F,F,6,631.63
16364,residential,未命名,F,F,6,208.16
16365,residential,纵七路,F,F,6,346.7
16366,residential,未命名,F,F,6,388.65
16367,residential,未命名,F,F,6,1241.36
16368,residential,极乐寺西街,F,F,6,239.91
16369,residential,未命名,F,F,6,357.67
16370,residential,未命名,F,F,6,871.48
16371,residential,未命名,F,F,6,293.68
16372,residential,未命名,F,F,6,637
16373,residential,未命名,F,F,6,143.22
16374,residential,未命名,F,F,6,117.34
16375,residential,未命名,F,F,6,203.09
16376,residential,未命名,F,F,6,239.17
16377,residential,未命名,F,F,6,59.56
16378,residential,未命名,F,F,6,41.63
16379,residential,未命名,F,F,6,488.69
16380,residential,未命名,F,F,6,159.01
16381,residential,未命名,F,F,6,249.15
16382,residential,未命名,F,F,6,260.28
16383,residential,未命名,F,F,6,143.48
16384,residential,未命名,F,F,6,345.04
16385,residential,未命名,F,F,6,111.66
16386,residential,未命名,F,F,6,43.16
16387,residential,未命名,F,F,6,56.01
16388,residential,未命名,F,F,6,116.63
16389,residential,未命名,F,F,6,58.22
16390,residential,未命名,F,F,6,94.15
16391,residential,未命名,F,F,6,81.96
16392,residential,未命名,F,F,6,80.8
16393,residential,未命名,F,F,6,810.15
16394,residential,未命名,F,F,6,113.72
16395,residential,未命名,F,F,6,333.08
16396,residential,未命名,F,F,6,398.89
16397,residential,未命名,F,F,6,83.67
16398,residential,未命名,F,F,6,82.85
16399,residential,未命名,F,F,6,93.74
16400,residential,未命名,F,F,6,95.34
16401,residential,未命名,F,F,6,90.63
16402,residential,未命名,F,F,6,85.56
16403,residential,未命名,F,F,6,83.61
16404,residential,未命名,F,F,6,640.88
16405,residential,未命名,F,F,6,111.4
16406,residential,未命名,F,F,6,112.26
16407,residential,未命名,F,F,6,311.26
16408,residential,未命名,F,F,6,111.52
16409,residential,未命名,F,F,6,81.37
16410,residential,未命名,F,F,6,108.56
16411,residential,未命名,F,F,6,105.54
16412,residential,未命名,F,F,6,192.2
16413,residential,未命名,F,F,6,123.23
16414,residential,未命名,F,F,6,68.38
16415,residential,未命名,F,F,6,238.39
16416,residential,未命名,F,F,6,233.72
16417,residential,未命名,F,F,6,470.45
16418,residential,未命名,F,F,6,278.52
16419,residential,未命名,F,F,6,891.24
16420,residential,未命名,F,F,6,737.66
16421,residential,未命名,F,F,6,217.58
16422,residential,未命名,F,F,6,358.43
16423,residential,未命名,F,F,6,529.7
16424,residential,未命名,F,F,6,391.25
16425,residential,未命名,F,F,6,224.9
16426,residential,未命名,F,F,6,230.18
16427,residential,未命名,F,F,6,209.14
16428,residential,未命名,F,F,6,1223.23
16429,residential,未命名,F,F,6,804.77
16430,residential,未命名,F,F,6,163.95
16431,residential,未命名,F,F,6,162.86
16432,residential,未命名,F,F,6,461.61
16433,residential,未命名,F,F,6,84.18
16434,residential,未命名,F,F,6,75.48
16435,residential,未命名,F,F,6,50.79
16436,residential,未命名,F,F,6,116.41
16437,residential,未命名,F,F,6,223.01
16438,residential,未命名,F,F,6,180.64
16439,residential,未命名,F,F,6,150.57
16440,residential,未命名,F,F,6,128.7
16441,residential,未命名,F,F,6,228.18
16442,residential,未命名,F,F,6,55.31
16443,residential,未命名,F,F,6,417.14
16444,residential,未命名,F,F,6,425.86
16445,residential,未命名,F,F,6,218
16446,residential,未命名,F,F,6,448.97
16447,residential,未命名,F,F,6,258.04
16448,residential,未命名,F,F,6,53.58
16449,residential,未命名,F,F,6,668.43
16450,residential,未命名,F,F,6,568.98
16451,residential,未命名,F,F,6,306.74
16452,residential,未命名,F,F,6,209.43
16453,residential,未命名,F,F,6,50.74
16454,residential,未命名,F,F,6,180.16
16455,residential,未命名,F,F,6,180.99
16456,residential,未命名,F,F,6,37.79
16457,residential,未命名,F,F,6,70.01
16458,residential,未命名,F,F,6,883.32
